,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Hours
70922,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190617_052000.WAV,GRABADOR-SDZG-AM-7,20190617_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 05:20,60.00046875,Recorded at 05:20:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:32:22-08:00,WAV,WAV,audio/x-wav,5
72226,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190626_064000.WAV,GRABADOR-SDZG-AM-7,20190626_064000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 06:40,60.00046875,Recorded at 06:40:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:13:05-08:00,WAV,WAV,audio/x-wav,6
71655,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190622_073000.WAV,GRABADOR-SDZG-AM-7,20190622_073000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 07:30,60.00046875,Recorded at 07:30:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:55:16-08:00,WAV,WAV,audio/x-wav,7
72671,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190629_085000.WAV,GRABADOR-SDZG-AM-7,20190629_085000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 08:50,60.00046875,Recorded at 08:50:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:27:00-08:00,WAV,WAV,audio/x-wav,8
71236,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190619_094000.WAV,GRABADOR-SDZG-AM-7,20190619_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 09:40,60.00046875,Recorded at 09:40:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:42:11-08:00,WAV,WAV,audio/x-wav,9
72825,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190630_103000.WAV,GRABADOR-SDZG-AM-7,20190630_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 10:30,60.00046875,Recorded at 10:30:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:31:50-08:00,WAV,WAV,audio/x-wav,10
72543,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190628_113000.WAV,GRABADOR-SDZG-AM-7,20190628_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 11:30,60.00046875,Recorded at 11:30:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:22:58-08:00,WAV,WAV,audio/x-wav,11
73125,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190702_123000.WAV,GRABADOR-SDZG-AM-7,20190702_123000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 12:30,60.00046875,Recorded at 12:30:00 02/07/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:41:14-08:00,WAV,WAV,audio/x-wav,12
70249,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190612_131000.WAV,GRABADOR-SDZG-AM-7,20190612_131000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 13:10,60.00046875,Recorded at 13:10:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:11:33-08:00,WAV,WAV,audio/x-wav,13
70545,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190614_143000.WAV,GRABADOR-SDZG-AM-7,20190614_143000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 14:30,60.00046875,Recorded at 14:30:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:20:41-08:00,WAV,WAV,audio/x-wav,14
71701,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190622_151000.WAV,GRABADOR-SDZG-AM-7,20190622_151000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 15:10,60.00046875,Recorded at 15:10:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:56:42-08:00,WAV,WAV,audio/x-wav,15
70122,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190611_160000.WAV,GRABADOR-SDZG-AM-7,20190611_160000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 16:00,60.00046875,Recorded at 16:00:00 11/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.7V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:07:37-08:00,WAV,WAV,audio/x-wav,16
71571,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190621_173000.WAV,GRABADOR-SDZG-AM-7,20190621_173000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 17:30,60.00046875,Recorded at 17:30:00 21/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:52:38-08:00,WAV,WAV,audio/x-wav,17
71142,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190618_180000.WAV,GRABADOR-SDZG-AM-7,20190618_180000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 18:00,60.00046875,Recorded at 18:00:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:39:14-08:00,WAV,WAV,audio/x-wav,18
70143,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190611_193000.WAV,GRABADOR-SDZG-AM-7,20190611_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 19:30,60.00046875,Recorded at 19:30:00 11/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:08:16-08:00,WAV,WAV,audio/x-wav,19
71303,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190619_205000.WAV,GRABADOR-SDZG-AM-7,20190619_205000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 20:50,60.00046875,Recorded at 20:50:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:44:17-08:00,WAV,WAV,audio/x-wav,20
70874,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190616_212000.WAV,GRABADOR-SDZG-AM-7,20190616_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 21:20,60.00046875,Recorded at 21:20:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:30:53-08:00,WAV,WAV,audio/x-wav,21
70736,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190615_222000.WAV,GRABADOR-SDZG-AM-7,20190615_222000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 22:20,60.00046875,Recorded at 22:20:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:26:36-08:00,WAV,WAV,audio/x-wav,22
73192,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190702_234000.WAV,GRABADOR-SDZG-AM-7,20190702_234000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 23:40,60.00046875,Recorded at 23:40:00 02/07/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:43:20-08:00,WAV,WAV,audio/x-wav,23
10672,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190622_003000.WAV,GRABADOR-SDZG-AM-14,20190622_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 00:30,60.00046875,Recorded at 00:30:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:58:13-08:00,WAV,WAV,audio/x-wav,0
10243,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190619_010000.WAV,GRABADOR-SDZG-AM-14,20190619_010000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 01:00,60.00046875,Recorded at 01:00:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:44:51-08:00,WAV,WAV,audio/x-wav,1
9530,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190614_021000.WAV,GRABADOR-SDZG-AM-14,20190614_021000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 02:10,60.00046875,Recorded at 02:10:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:22:40-08:00,WAV,WAV,audio/x-wav,2
9535,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190614_030000.WAV,GRABADOR-SDZG-AM-14,20190614_030000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 03:00,60.00046875,Recorded at 03:00:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:22:49-08:00,WAV,WAV,audio/x-wav,3
9974,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190617_041000.WAV,GRABADOR-SDZG-AM-14,20190617_041000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 04:10,60.00046875,Recorded at 04:10:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:36:28-08:00,WAV,WAV,audio/x-wav,4
12716,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190706_051000.WAV,GRABADOR-SDZG-AM-14,20190706_051000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,06.07.2019 05:10,60.00046875,Recorded at 05:10:00 06/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF156,2019:12:17 15:02:12-08:00,WAV,WAV,audio/x-wav,5
12578,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190705_061000.WAV,GRABADOR-SDZG-AM-14,20190705_061000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 06:10,60.00046875,Recorded at 06:10:00 05/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:57:52-08:00,WAV,WAV,audio/x-wav,6
10426,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190620_073000.WAV,GRABADOR-SDZG-AM-14,20190620_073000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 07:30,60.00046875,Recorded at 07:30:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:50:34-08:00,WAV,WAV,audio/x-wav,7
11007,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190624_082000.WAV,GRABADOR-SDZG-AM-14,20190624_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 08:20,60.00046875,Recorded at 08:20:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:08:41-08:00,WAV,WAV,audio/x-wav,8
10295,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190619_094000.WAV,GRABADOR-SDZG-AM-14,20190619_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 09:40,60.00046875,Recorded at 09:40:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:46:29-08:00,WAV,WAV,audio/x-wav,9
12028,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190701_103000.WAV,GRABADOR-SDZG-AM-14,20190701_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 10:30,60.00046875,Recorded at 10:30:00 01/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:40:37-08:00,WAV,WAV,audio/x-wav,10
10591,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190621_110000.WAV,GRABADOR-SDZG-AM-14,20190621_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 11:00,60.00046875,Recorded at 11:00:00 21/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:55:41-08:00,WAV,WAV,audio/x-wav,11
11609,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190628_124000.WAV,GRABADOR-SDZG-AM-14,20190628_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 12:40,60.00046875,Recorded at 12:40:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:27:32-08:00,WAV,WAV,audio/x-wav,12
12047,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190701_134000.WAV,GRABADOR-SDZG-AM-14,20190701_134000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 13:40,60.00046875,Recorded at 13:40:00 01/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:41:13-08:00,WAV,WAV,audio/x-wav,13
12050,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190701_141000.WAV,GRABADOR-SDZG-AM-14,20190701_141000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 14:10,60.00046875,Recorded at 14:10:00 01/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:41:19-08:00,WAV,WAV,audio/x-wav,14
9468,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190613_155000.WAV,GRABADOR-SDZG-AM-14,20190613_155000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 15:50,60.00046875,Recorded at 15:50:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:20:46-08:00,WAV,WAV,audio/x-wav,15
9758,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190615_161000.WAV,GRABADOR-SDZG-AM-14,20190615_161000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 16:10,60.00046875,Recorded at 16:10:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:29:44-08:00,WAV,WAV,audio/x-wav,16
12645,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190705_172000.WAV,GRABADOR-SDZG-AM-14,20190705_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 17:20,60.00046875,Recorded at 17:20:00 05/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:59:59-08:00,WAV,WAV,audio/x-wav,17
12934,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190707_182000.WAV,GRABADOR-SDZG-AM-14,20190707_182000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,07.07.2019 18:20,60.00046875,Recorded at 18:20:00 07/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF156,2019:12:17 15:06:26-08:00,WAV,WAV,audio/x-wav,18
10068,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190617_195000.WAV,GRABADOR-SDZG-AM-14,20190617_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 19:50,60.00046875,Recorded at 19:50:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:39:24-08:00,WAV,WAV,audio/x-wav,19
12229,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190702_200000.WAV,GRABADOR-SDZG-AM-14,20190702_200000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 20:00,60.00046875,Recorded at 20:00:00 02/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:46:55-08:00,WAV,WAV,audio/x-wav,20
10942,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190623_213000.WAV,GRABADOR-SDZG-AM-14,20190623_213000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 21:30,60.00046875,Recorded at 21:30:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:06:39-08:00,WAV,WAV,audio/x-wav,21
10803,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190622_222000.WAV,GRABADOR-SDZG-AM-14,20190622_222000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 22:20,60.00046875,Recorded at 22:20:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:02:19-08:00,WAV,WAV,audio/x-wav,22
10378,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190619_233000.WAV,GRABADOR-SDZG-AM-14,20190619_233000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 23:30,60.00046875,Recorded at 23:30:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:49:04-08:00,WAV,WAV,audio/x-wav,23
62896,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190614_000000.WAV,GRABADOR-SDZG-AM-5,20190614_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 00:00,60.00046875,Recorded at 00:00:00 14/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 05:55:44-08:00,WAV,WAV,audio/x-wav,0
64631,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190626_011000.WAV,GRABADOR-SDZG-AM-5,20190626_011000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 01:10,60.00046875,Recorded at 01:10:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:49:48-08:00,WAV,WAV,audio/x-wav,1
64929,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190628_025000.WAV,GRABADOR-SDZG-AM-5,20190628_025000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 02:50,60.00046875,Recorded at 02:50:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:59:08-08:00,WAV,WAV,audio/x-wav,2
64354,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190624_030000.WAV,GRABADOR-SDZG-AM-5,20190624_030000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 03:00,60.00046875,Recorded at 03:00:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:41:07-08:00,WAV,WAV,audio/x-wav,3
63932,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190621_044000.WAV,GRABADOR-SDZG-AM-5,20190621_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 04:40,60.00046875,Recorded at 04:40:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:27:58-08:00,WAV,WAV,audio/x-wav,4
63506,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190618_054000.WAV,GRABADOR-SDZG-AM-5,20190618_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 05:40,60.00046875,Recorded at 05:40:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:14:43-08:00,WAV,WAV,audio/x-wav,5
63364,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190617_060000.WAV,GRABADOR-SDZG-AM-5,20190617_060000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 06:00,60.00046875,Recorded at 06:00:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:10:17-08:00,WAV,WAV,audio/x-wav,6
65678,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190703_074000.WAV,GRABADOR-SDZG-AM-5,20190703_074000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 07:40,60.00046875,Recorded at 07:40:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:22:36-08:00,WAV,WAV,audio/x-wav,7
65541,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190702_085000.WAV,GRABADOR-SDZG-AM-5,20190702_085000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 08:50,60.00046875,Recorded at 08:50:00 02/07/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:18:19-08:00,WAV,WAV,audio/x-wav,8
64395,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190624_095000.WAV,GRABADOR-SDZG-AM-5,20190624_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 09:50,60.00046875,Recorded at 09:50:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:42:24-08:00,WAV,WAV,audio/x-wav,9
62956,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190614_100000.WAV,GRABADOR-SDZG-AM-5,20190614_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 10:00,60.00046875,Recorded at 10:00:00 14/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 05:57:36-08:00,WAV,WAV,audio/x-wav,10
64836,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190627_112000.WAV,GRABADOR-SDZG-AM-5,20190627_112000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 11:20,60.00046875,Recorded at 11:20:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:56:13-08:00,WAV,WAV,audio/x-wav,11
62829,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190613_125000.WAV,GRABADOR-SDZG-AM-5,20190613_125000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 12:50,60.00046875,Recorded at 12:50:00 13/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 05:53:39-08:00,WAV,WAV,audio/x-wav,12
63987,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190621_135000.WAV,GRABADOR-SDZG-AM-5,20190621_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 13:50,60.00046875,Recorded at 13:50:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:29:42-08:00,WAV,WAV,audio/x-wav,13
64853,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190627_141000.WAV,GRABADOR-SDZG-AM-5,20190627_141000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 14:10,60.00046875,Recorded at 14:10:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:56:45-08:00,WAV,WAV,audio/x-wav,14
